game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_bet365,away_team_money_line_bet365,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_JAZZ,away_team_money_line_JAZZ,home_team_money_line_JUSTBET,away_team_money_line_JUSTBET,home_team_money_line_MATCHBOOK,away_team_money_line_MATCHBOOK,home_team_money_line_PINNACLE,away_team_money_line_PINNACLE,home_team_money_line_BetPHOENIX,away_team_money_line_BetPHOENIX,home_team_money_line_intertops,away_team_money_line_intertops,home_team_money_line_Sports Interaction,away_team_money_line_Sports Interaction,home_team_money_line_youwager.eu,away_team_money_line_youwager.eu,home_team_money_line_HERITAGE,away_team_money_line_HERITAGE,home_team_money_line_SBR,away_team_money_line_SBR,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_bet365,away_team_spread_bet365,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_JAZZ,away_team_spread_JAZZ,home_team_spread_JUSTBET,away_team_spread_JUSTBET,home_team_spread_MATCHBOOK,away_team_spread_MATCHBOOK,home_team_spread_PINNACLE,away_team_spread_PINNACLE,home_team_spread_BetPHOENIX,away_team_spread_BetPHOENIX,home_team_spread_intertops,away_team_spread_intertops,home_team_spread_Sports Interaction,away_team_spread_Sports Interaction,home_team_spread_youwager.eu,away_team_spread_youwager.eu,home_team_spread_HERITAGE,away_team_spread_HERITAGE,home_team_spread_SBR,away_team_spread_SBR,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_BetPHOENIX,over_total_BetPHOENIX,under_total_intertops,over_total_intertops,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,under_total_HERITAGE,over_total_HERITAGE,under_total_SBR,over_total_SBR
,,,,,,,,,,,,,,,,,,,-190.0,-190.0,175.0,175.0,-210.0,175.0,-190.0,-190.0,165.0,165.0,-190.0,-190.0,165.0,165.0,-200.0,-200.0,170.0,170.0,-200.0,170.0,-200.0,170.0,-185.0,162.0,-190.0,171.0,-185.0,165.0,-175.0,155.0,-185.0,155.0,-195.0,170.0,-190.0,165.0,-200.0,170.0,-105.0,-105.0,-105.0,-105.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,-135.0,-135.0,115.0,115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-106.0,102.0,-110.0,102.0,-125.0,105.0,-125.0,105.0,-125.0,105.0,-110.0,-110.0,-110.0,-110.0,-135.0,115.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,104.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,155.0,155.0,-165.0,-165.0,145.0,-165.0,150.0,150.0,-170.0,-170.0,165.0,165.0,-190.0,-190.0,155.0,155.0,-175.0,-175.0,150.0,-170.0,150.0,-170.0,156.0,-157.0,146.0,-162.0,155.0,-175.0,150.0,-170.0,165.0,-195.0,155.0,-175.0,150.0,-170.0,155.0,-175.0,105.0,105.0,-115.0,-115.0,-100.0,-120.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,105.0,-125.0,-105.0,-115.0,105.0,-110.0,104.0,-113.0,-105.0,-115.0,105.0,-125.0,-105.0,-115.0,110.0,-130.0,100.0,-120.0,100.0,-120.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,104.0,-114.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-175.0,-175.0,165.0,165.0,-175.0,155.0,-180.0,-180.0,160.0,160.0,-180.0,-180.0,160.0,160.0,-195.0,-195.0,165.0,165.0,-185.0,165.0,-185.0,165.0,-172.0,169.0,-180.0,162.0,-185.0,165.0,-180.0,160.0,-190.0,160.0,-185.0,165.0,-180.0,160.0,-195.0,165.0,-124.0,-124.0,114.0,114.0,-105.0,-115.0,-120.0,-120.0,100.0,100.0,-130.0,-130.0,110.0,110.0,-130.0,-130.0,110.0,110.0,-110.0,-110.0,-130.0,110.0,105.0,-107.0,105.0,-114.0,-120.0,100.0,-125.0,105.0,-130.0,110.0,-125.0,105.0,-120.0,100.0,-130.0,110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-102.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-305.0,-305.0,275.0,275.0,-315.0,255.0,-325.0,-325.0,270.0,270.0,-300.0,-300.0,250.0,250.0,-300.0,-300.0,250.0,250.0,-320.0,260.0,-320.0,260.0,-286.0,272.0,-305.0,269.0,-315.0,255.0,-320.0,260.0,-310.0,250.0,-330.0,270.0,-315.0,255.0,-300.0,250.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,104.0,-106.0,-102.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-115.0,-105.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,102.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-190.0,-190.0,175.0,175.0,-200.0,170.0,-205.0,-205.0,175.0,175.0,-210.0,-210.0,175.0,175.0,-200.0,-200.0,170.0,170.0,-200.0,170.0,-200.0,170.0,-184.0,183.0,-190.0,171.0,-200.0,170.0,-200.0,170.0,-225.0,185.0,-210.0,180.0,-200.0,170.0,-200.0,170.0,-103.0,-103.0,-107.0,-107.0,-105.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,100.0,-104.0,-104.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-102.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,148.0,148.0,-158.0,-158.0,150.0,-170.0,145.0,145.0,-165.0,-165.0,145.0,145.0,-165.0,-165.0,150.0,150.0,-170.0,-170.0,145.0,-165.0,150.0,-170.0,157.0,-164.0,146.0,-162.0,145.0,-165.0,135.0,-155.0,130.0,-150.0,145.0,-165.0,145.0,-165.0,150.0,-170.0,100.0,100.0,-110.0,-110.0,-100.0,-120.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-105.0,-115.0,104.0,-106.0,100.0,-108.0,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,-105.0,-115.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,104.0,-106.0,104.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,118.0,118.0,-128.0,-128.0,110.0,-130.0,105.0,105.0,-125.0,-125.0,,,,,105.0,105.0,-125.0,-125.0,105.0,-125.0,-105.0,-115.0,103.0,-155.0,116.0,-128.0,105.0,-125.0,105.0,-125.0,105.0,-125.0,100.0,-120.0,115.0,-135.0,100.0,-120.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,113.0,-122.0,111.0,-120.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-102.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-330.0,-330.0,300.0,300.0,-370.0,290.0,-350.0,-350.0,290.0,290.0,-400.0,-400.0,300.0,300.0,-350.0,-350.0,290.0,290.0,-360.0,300.0,-350.0,290.0,-320.0,315.0,-350.0,305.0,-350.0,290.0,-360.0,290.0,-420.0,320.0,-350.0,290.0,-360.0,300.0,-350.0,290.0,-115.0,-115.0,105.0,105.0,-100.0,-120.0,-115.0,-115.0,-105.0,-105.0,120.0,120.0,-140.0,-140.0,-115.0,-115.0,-105.0,-105.0,-105.0,-115.0,-115.0,-105.0,-107.0,105.0,-110.0,102.0,-115.0,-105.0,-115.0,-105.0,-115.0,-105.0,-110.0,-110.0,-105.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-103.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-325.0,-325.0,295.0,295.0,-340.0,270.0,-340.0,-340.0,285.0,285.0,-340.0,-340.0,270.0,270.0,-350.0,-350.0,290.0,290.0,-335.0,275.0,-350.0,290.0,-325.0,315.0,-330.0,289.0,-330.0,270.0,-350.0,280.0,-400.0,310.0,-340.0,280.0,-345.0,285.0,-350.0,290.0,-108.0,-108.0,-102.0,-102.0,-100.0,-120.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,117.0,-118.0,115.0,-125.0,-115.0,-105.0,-105.0,-115.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-118.0,-118.0,108.0,108.0,-130.0,110.0,-130.0,-130.0,110.0,110.0,,,,,-130.0,-130.0,110.0,110.0,-125.0,105.0,-123.0,103.0,-116.0,112.0,-119.0,108.0,-130.0,110.0,-125.0,105.0,-125.0,105.0,-125.0,105.0,-125.0,105.0,-130.0,110.0,-105.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-115.0,-105.0,-105.0,115.0,115.0,-135.0,-135.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,104.0,-113.0,104.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,-106.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-102.0,-113.0,102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-545.0,-545.0,465.0,465.0,-550.0,425.0,-550.0,-550.0,445.0,445.0,,,,,-550.0,-550.0,450.0,450.0,-575.0,455.0,-600.0,450.0,-510.0,500.0,-560.0,468.0,,,-550.0,410.0,-675.0,475.0,-600.0,450.0,-615.0,465.0,-600.0,475.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-112.0,110.0,-113.0,104.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,109.0,-111.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-200.0,-200.0,185.0,185.0,-210.0,175.0,-215.0,-215.0,185.0,185.0,-200.0,-200.0,170.0,170.0,-210.0,-210.0,180.0,180.0,-210.0,175.0,-210.0,175.0,-196.0,192.0,-205.0,184.0,-210.0,175.0,-220.0,180.0,-220.0,180.0,-210.0,180.0,-210.0,180.0,-210.0,180.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,-102.0,-106.0,-102.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-101.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-550.0,-550.0,425.0,425.0,-550.0,425.0,-550.0,-550.0,445.0,445.0,-550.0,-550.0,375.0,375.0,-500.0,-500.0,400.0,400.0,-525.0,425.0,-550.0,425.0,-470.0,460.0,-545.0,457.0,,,-550.0,410.0,-600.0,450.0,-540.0,435.0,-550.0,425.0,-500.0,400.0,115.0,115.0,-135.0,-135.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,107.0,-110.0,-102.0,-106.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,102.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-255.0,-255.0,235.0,235.0,-270.0,220.0,-275.0,-275.0,230.0,230.0,-290.0,-290.0,245.0,245.0,-250.0,-250.0,210.0,210.0,-250.0,210.0,-260.0,220.0,-99999.0,100.0,-244.0,217.0,-255.0,215.0,-255.0,215.0,-300.0,240.0,-285.0,235.0,-260.0,220.0,-270.0,230.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-220.0,134.0,104.0,-113.0,-105.0,-115.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-114.0,111.0,-111.0,101.0,-120.0,100.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-240.0,-240.0,200.0,200.0,-245.0,205.0,-240.0,-240.0,200.0,200.0,-230.0,-230.0,190.0,190.0,-235.0,-235.0,195.0,195.0,-240.0,200.0,-240.0,200.0,-10000.0,216.0,-232.0,207.0,-235.0,195.0,-240.0,200.0,-240.0,195.0,-240.0,200.0,-240.0,200.0,-240.0,200.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,101.0,100.0,101.0,-109.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,104.0,-106.0,-103.0,-107.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,195.0,195.0,-215.0,-215.0,190.0,-230.0,205.0,205.0,-245.0,-245.0,195.0,195.0,-235.0,-235.0,190.0,190.0,-230.0,-230.0,210.0,-250.0,185.0,-225.0,100.0,-200.0,196.0,-219.0,175.0,-215.0,180.0,-220.0,190.0,-235.0,190.0,-230.0,195.0,-230.0,190.0,-230.0,-109.0,-109.0,-101.0,-101.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-111.0,130.0,100.0,-108.0,-110.0,-110.0,-115.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,106.0,-109.0,105.0,-116.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-115.0,-115.0,105.0,105.0,-115.0,-105.0,-125.0,-125.0,105.0,105.0,,,,,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-116.0,-104.0,-106.0,104.0,-110.0,100.0,-125.0,105.0,-120.0,100.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,102.0,-104.0,-104.0,-105.0,-115.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-110.0,-109.0,-101.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,130.0,130.0,-140.0,-140.0,130.0,-150.0,130.0,130.0,-150.0,-150.0,135.0,135.0,-155.0,-155.0,135.0,135.0,-155.0,-155.0,130.0,-150.0,125.0,-145.0,138.0,-140.0,131.0,-145.0,135.0,-155.0,130.0,-150.0,145.0,-170.0,135.0,-155.0,135.0,-155.0,135.0,-155.0,105.0,105.0,-115.0,-115.0,-120.0,-100.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,-134.0,114.0,-120.0,100.0,-116.0,112.0,-119.0,110.0,-115.0,-105.0,-125.0,105.0,105.0,-125.0,-115.0,-105.0,-120.0,100.0,-120.0,100.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-120.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,138.0,138.0,-148.0,-148.0,135.0,-155.0,130.0,130.0,-150.0,-150.0,140.0,140.0,-160.0,-160.0,130.0,130.0,-150.0,-150.0,138.0,-158.0,130.0,-150.0,132.0,-133.0,132.0,-146.0,130.0,-150.0,130.0,-150.0,160.0,-190.0,135.0,-155.0,135.0,-155.0,130.0,-150.0,-110.0,-110.0,100.0,100.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-125.0,-125.0,105.0,105.0,-115.0,-105.0,-110.0,-110.0,-111.0,109.0,-113.0,104.0,110.0,-130.0,-120.0,100.0,100.0,-120.0,-110.0,-110.0,-115.0,-105.0,-120.0,100.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-101.0,-109.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-210.0,-210.0,190.0,190.0,-220.0,180.0,-215.0,-215.0,185.0,185.0,-210.0,-210.0,175.0,175.0,-215.0,-215.0,185.0,185.0,-206.0,171.0,-215.0,177.0,-199.0,192.0,-212.0,190.0,-210.0,175.0,-220.0,180.0,-180.0,150.0,-220.0,185.0,-220.0,185.0,-215.0,185.0,-108.0,-108.0,-102.0,-102.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,105.0,-109.0,101.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,-104.0,-106.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-114.0,113.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-525.0,-525.0,450.0,450.0,-550.0,425.0,-500.0,-500.0,405.0,405.0,-550.0,-550.0,375.0,375.0,-550.0,-550.0,450.0,450.0,-550.0,440.0,-510.0,410.0,-460.0,450.0,-500.0,423.0,,,-550.0,410.0,-600.0,450.0,-500.0,400.0,-525.0,420.0,-550.0,450.0,-103.0,-103.0,-107.0,-107.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-106.0,-108.0,100.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,-105.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-335.0,-335.0,305.0,305.0,-360.0,280.0,-350.0,-350.0,290.0,290.0,-360.0,-360.0,280.0,280.0,-375.0,-375.0,315.0,315.0,-365.0,305.0,-350.0,290.0,-305.0,300.0,-355.0,310.0,-350.0,290.0,-350.0,280.0,-400.0,310.0,-330.0,270.0,-365.0,305.0,-350.0,290.0,100.0,100.0,-110.0,-110.0,-115.0,-105.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,109.0,-114.0,104.0,-113.0,-105.0,-115.0,100.0,-120.0,-105.0,-115.0,-115.0,-105.0,-110.0,-110.0,-115.0,-105.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-102.0,-101.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0
