game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_bet365,home_team_money_line_bet365,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_JAZZ,home_team_money_line_JAZZ,away_team_money_line_JUSTBET,home_team_money_line_JUSTBET,away_team_money_line_MATCHBOOK,home_team_money_line_MATCHBOOK,away_team_money_line_PINNACLE,home_team_money_line_PINNACLE,away_team_money_line_intertops,home_team_money_line_intertops,away_team_money_line_Sports Interaction,home_team_money_line_Sports Interaction,away_team_money_line_youwager.eu,home_team_money_line_youwager.eu,away_team_money_line_HERITAGE,home_team_money_line_HERITAGE,away_team_money_line_SBR,home_team_money_line_SBR,away_team_money_line_WAGERWEB,home_team_money_line_WAGERWEB,away_team_money_line_GT BETS,home_team_money_line_GT BETS,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_bet365,home_team_spread_bet365,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_JAZZ,home_team_spread_JAZZ,away_team_spread_JUSTBET,home_team_spread_JUSTBET,away_team_spread_MATCHBOOK,home_team_spread_MATCHBOOK,away_team_spread_PINNACLE,home_team_spread_PINNACLE,away_team_spread_intertops,home_team_spread_intertops,away_team_spread_Sports Interaction,home_team_spread_Sports Interaction,away_team_spread_youwager.eu,home_team_spread_youwager.eu,away_team_spread_HERITAGE,home_team_spread_HERITAGE,away_team_spread_SBR,home_team_spread_SBR,away_team_spread_WAGERWEB,home_team_spread_WAGERWEB,away_team_spread_GT BETS,home_team_spread_GT BETS,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_intertops,over_total_intertops,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,under_total_HERITAGE,over_total_HERITAGE,under_total_SBR,over_total_SBR,under_total_WAGERWEB,over_total_WAGERWEB,under_total_GT BETS,over_total_GT BETS,home_team_money_line_MY BOOKIE,away_team_money_line_MY BOOKIE,home_team_spread_MY BOOKIE,away_team_spread_MY BOOKIE,under_total_MY BOOKIE,over_total_MY BOOKIE
,,,,,,,,,,,,,,,,,,,-115.0,-115.0,105.0,105.0,-115.0,-105.0,-118.0,-118.0,-102.0,-102.0,,,,,-115.0,-115.0,-105.0,-105.0,-115.0,-105.0,-115.0,-105.0,-105.0,103.0,-109.0,-101.0,-125.0,105.0,-145.0,125.0,-130.0,110.0,-117.0,-103.0,-115.0,-105.0,-115.0,-105.0,-118.0,-102.0,-120.0,-120.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-105.0,-115.0,-101.0,-101.0,-101.0,-109.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-105.0,-115.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-112.0,-112.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-111.0,107.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-112.0,-108.0,105.0,-125.0,100.0,-120.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-400.0,-400.0,325.0,325.0,-380.0,300.0,-370.0,-370.0,310.0,310.0,-440.0,-440.0,320.0,320.0,-410.0,-410.0,330.0,330.0,-375.0,300.0,-410.0,330.0,-385.0,345.0,-365.0,318.0,-380.0,300.0,-550.0,425.0,-385.0,325.0,-410.0,330.0,-400.0,325.0,-410.0,330.0,-370.0,285.0,105.0,105.0,-125.0,-125.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-125.0,-125.0,105.0,105.0,-115.0,-105.0,-125.0,105.0,-110.0,105.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,-107.0,-113.0,-113.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-117.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-107.0,-113.0,310.0,-380.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,130.0,130.0,-150.0,-150.0,125.0,-145.0,120.0,120.0,-140.0,-140.0,125.0,125.0,-145.0,-145.0,125.0,125.0,-144.0,-144.0,125.0,-145.0,125.0,-144.0,133.0,-137.0,126.0,-139.0,130.0,-150.0,165.0,-195.0,125.0,-145.0,135.0,-155.0,125.0,-145.0,135.0,-155.0,125.0,-145.0,105.0,105.0,-125.0,-125.0,-125.0,105.0,-125.0,-125.0,105.0,105.0,-135.0,-135.0,115.0,115.0,-125.0,-125.0,105.0,105.0,-125.0,105.0,-125.0,105.0,-119.0,118.0,-125.0,113.0,-110.0,-110.0,-115.0,-105.0,-125.0,105.0,-120.0,110.0,-125.0,105.0,-125.0,105.0,-125.0,105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,100.0,-111.0,101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-160.0,140.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-135.0,-135.0,115.0,115.0,-130.0,110.0,-139.0,-139.0,119.0,119.0,-155.0,-155.0,135.0,135.0,-135.0,-135.0,115.0,115.0,-135.0,115.0,-135.0,115.0,-130.0,124.0,-133.0,120.0,-135.0,115.0,-150.0,130.0,-135.0,115.0,-137.0,117.0,-130.0,110.0,-135.0,115.0,-139.0,119.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-115.0,-115.0,-105.0,-105.0,-120.0,-120.0,100.0,100.0,-106.0,-106.0,-114.0,-114.0,-120.0,100.0,-105.0,-115.0,101.0,-103.0,-103.0,-107.0,-115.0,-105.0,-110.0,-110.0,-120.0,100.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-103.0,-105.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,115.0,-135.0,-120.0,100.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,220.0,220.0,-260.0,-260.0,215.0,-260.0,220.0,220.0,-260.0,-260.0,190.0,190.0,-230.0,-230.0,225.0,225.0,-275.0,-275.0,210.0,-250.0,225.0,-275.0,225.0,-252.0,231.0,-260.0,225.0,-265.0,135.0,-160.0,210.0,-250.0,206.0,-246.0,190.0,-230.0,205.0,-245.0,220.0,-260.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,102.0,-106.0,101.0,-111.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-105.0,-105.0,-115.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-111.0,103.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,-250.0,210.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-127.0,-127.0,107.0,107.0,-130.0,110.0,-126.0,-126.0,106.0,106.0,-145.0,-145.0,125.0,125.0,-131.0,-131.0,111.0,111.0,-125.0,105.0,-131.0,111.0,-120.0,117.0,-121.0,110.0,-130.0,110.0,,,-140.0,120.0,-134.0,114.0,-131.0,111.0,-135.0,115.0,-126.0,106.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,107.0,-109.0,104.0,-115.0,-115.0,-105.0,,,-115.0,-105.0,-110.0,100.0,-104.0,-116.0,-115.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-103.0,-102.0,-108.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,115.0,-135.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,135.0,135.0,-155.0,-155.0,130.0,-150.0,130.0,130.0,-150.0,-150.0,125.0,125.0,-145.0,-145.0,125.0,125.0,-145.0,-145.0,135.0,-155.0,125.0,-145.0,136.0,-142.0,129.0,-143.0,130.0,-150.0,,,130.0,-150.0,130.0,-150.0,125.0,-145.0,130.0,-150.0,130.0,-150.0,-115.0,-115.0,-105.0,-105.0,-120.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-115.0,-105.0,-120.0,100.0,111.0,-115.0,-117.0,106.0,-115.0,-105.0,,,-120.0,100.0,-115.0,105.0,-125.0,105.0,-120.0,100.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,113.0,-133.0,-105.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-150.0,130.0,100.0,-120.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,225.0,225.0,-265.0,-265.0,230.0,-280.0,220.0,220.0,-260.0,-260.0,240.0,240.0,-280.0,-280.0,240.0,240.0,-305.0,-305.0,230.0,-275.0,240.0,-305.0,246.0,-248.0,222.0,-250.0,230.0,-270.0,,,240.0,-300.0,249.0,-299.0,240.0,-305.0,250.0,-300.0,220.0,-260.0,-130.0,-130.0,110.0,110.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-111.0,-111.0,-109.0,-109.0,-105.0,-115.0,-111.0,-109.0,-109.0,106.0,-105.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,-112.0,-105.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-300.0,250.0,100.0,-120.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-340.0,-340.0,280.0,280.0,-370.0,290.0,-350.0,-350.0,290.0,290.0,-380.0,-380.0,290.0,290.0,-350.0,-350.0,285.0,285.0,-345.0,280.0,-350.0,285.0,-325.0,200.0,-320.0,281.0,-350.0,280.0,,,-355.0,295.0,-374.0,304.0,-350.0,285.0,-375.0,305.0,-350.0,275.0,110.0,110.0,-130.0,-130.0,-105.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-105.0,-115.0,-109.0,106.0,104.0,-115.0,-105.0,-115.0,,,-110.0,-110.0,-105.0,-105.0,-105.0,-115.0,-105.0,-115.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-110.0,-113.0,102.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,310.0,-370.0,-120.0,100.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,155.0,155.0,-175.0,-175.0,155.0,-175.0,150.0,150.0,-170.0,-170.0,145.0,145.0,-165.0,-165.0,150.0,150.0,-170.0,-170.0,150.0,-170.0,150.0,-170.0,154.0,-163.0,156.0,-173.0,155.0,-175.0,,,155.0,-175.0,154.0,-174.0,150.0,-170.0,155.0,-175.0,150.0,-170.0,-125.0,-125.0,105.0,105.0,-120.0,100.0,100.0,100.0,-120.0,-120.0,-115.0,-115.0,-105.0,-105.0,100.0,100.0,-120.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,117.0,-119.0,108.0,-120.0,100.0,,,100.0,-120.0,105.0,-115.0,-120.0,100.0,100.0,-120.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,110.0,-123.0,-110.0,100.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-175.0,155.0,105.0,-125.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-150.0,-150.0,130.0,130.0,-150.0,130.0,-155.0,-155.0,135.0,135.0,,,,,-155.0,-155.0,135.0,135.0,-155.0,135.0,-155.0,135.0,-139.0,133.0,-145.0,131.0,-155.0,135.0,,,-145.0,125.0,-153.0,133.0,-155.0,135.0,-155.0,135.0,-155.0,135.0,100.0,100.0,-120.0,-120.0,-120.0,100.0,-105.0,-105.0,-115.0,-115.0,-120.0,-120.0,100.0,100.0,100.0,100.0,-120.0,-120.0,-105.0,-115.0,100.0,-120.0,-112.0,111.0,-120.0,109.0,-120.0,100.0,,,-120.0,100.0,100.0,-110.0,100.0,-120.0,-105.0,-115.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-112.0,-112.0,-110.0,-110.0,-108.0,-112.0,-102.0,-102.0,-105.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,-115.0,-105.0,135.0,-155.0,-120.0,100.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-133.0,-133.0,113.0,113.0,-135.0,115.0,-130.0,-130.0,110.0,110.0,,,,,-139.0,-139.0,119.0,119.0,-140.0,120.0,-139.0,119.0,-121.0,115.0,-123.0,111.0,-125.0,105.0,,,-140.0,120.0,-132.0,112.0,-140.0,120.0,-130.0,110.0,-130.0,110.0,-120.0,-120.0,100.0,100.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,110.0,110.0,-130.0,-130.0,-110.0,-110.0,110.0,-130.0,-115.0,110.0,-105.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,-103.0,-103.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,120.0,-140.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-185.0,-185.0,160.0,160.0,-185.0,165.0,-190.0,-190.0,165.0,165.0,-200.0,-200.0,170.0,170.0,-185.0,-185.0,165.0,165.0,-185.0,165.0,-185.0,165.0,-175.0,167.0,-180.0,162.0,-180.0,160.0,,,-180.0,160.0,-193.0,168.0,-185.0,165.0,-195.0,170.0,-190.0,165.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,105.0,-125.0,-125.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,108.0,-111.0,100.0,-110.0,-105.0,-115.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-114.0,110.0,-105.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,160.0,-180.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,105.0,105.0,-115.0,-115.0,-110.0,-110.0,-102.0,-102.0,-118.0,-118.0,,,,,-105.0,-105.0,-115.0,-115.0,-125.0,105.0,-105.0,-115.0,-1000.0,-103.0,104.0,-115.0,-105.0,-115.0,,,-115.0,-105.0,-112.0,-108.0,-105.0,-115.0,-110.0,-110.0,100.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,-113.0,111.0,-101.0,-109.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,108.0,-106.0,-104.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,-115.0,-105.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,125.0,125.0,-145.0,-145.0,140.0,-160.0,122.0,122.0,-142.0,-142.0,130.0,130.0,-150.0,-150.0,121.0,121.0,-141.0,-141.0,125.0,-145.0,121.0,-141.0,132.0,-138.0,126.0,-139.0,130.0,-150.0,,,130.0,-150.0,124.0,-144.0,121.0,-141.0,125.0,-145.0,122.0,-142.0,100.0,100.0,-120.0,-120.0,-115.0,-105.0,-120.0,-120.0,100.0,100.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-120.0,100.0,-105.0,-115.0,102.0,-105.0,-123.0,111.0,-115.0,-105.0,,,-115.0,-105.0,105.0,-115.0,-130.0,110.0,100.0,-120.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-109.0,-109.0,-111.0,-111.0,-110.0,-110.0,-109.0,-111.0,-960.0,110.0,100.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,-105.0,-115.0,-150.0,130.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-155.0,-155.0,135.0,135.0,-155.0,135.0,-158.0,-158.0,138.0,138.0,,,,,-157.0,-157.0,137.0,137.0,-160.0,140.0,-157.0,137.0,-140.0,138.0,-156.0,141.0,-150.0,130.0,,,-155.0,135.0,-158.0,138.0,-155.0,135.0,-160.0,140.0,-158.0,138.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-105.0,-115.0,-134.0,125.0,-106.0,-104.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-105.0,-115.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-112.0,-112.0,-108.0,-108.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-113.0,-106.0,-104.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-112.0,-108.0,135.0,-155.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-235.0,-235.0,195.0,195.0,-250.0,210.0,-245.0,-245.0,205.0,205.0,-240.0,-240.0,200.0,200.0,-255.0,-255.0,207.0,207.0,-240.0,200.0,-255.0,207.0,-214.0,204.0,-230.0,205.0,-240.0,200.0,,,-240.0,200.0,-251.0,211.0,-245.0,205.0,-250.0,210.0,-245.0,205.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,117.0,-121.0,102.0,-113.0,-115.0,-105.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,-115.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-122.0,100.0,-106.0,-104.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,-115.0,-115.0,-105.0,220.0,-260.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,380.0,380.0,-475.0,-475.0,375.0,-500.0,385.0,385.0,-460.0,-460.0,325.0,325.0,-450.0,-450.0,375.0,375.0,-470.0,-470.0,360.0,-450.0,375.0,-470.0,320.0,-400.0,361.0,-420.0,365.0,-480.0,,,380.0,-475.0,386.0,-476.0,300.0,-365.0,385.0,-475.0,330.0,-430.0,-130.0,-130.0,110.0,110.0,100.0,-120.0,-105.0,-105.0,-115.0,-115.0,100.0,100.0,-120.0,-120.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-105.0,-115.0,100.0,-108.0,-103.0,-107.0,-110.0,-110.0,,,-110.0,-110.0,110.0,-120.0,-111.0,-109.0,105.0,-125.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-111.0,107.0,-110.0,100.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-420.0,340.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-250.0,-250.0,210.0,210.0,-250.0,210.0,-245.0,-245.0,205.0,205.0,-240.0,-240.0,200.0,200.0,-260.0,-260.0,210.0,210.0,-250.0,210.0,-260.0,210.0,-232.0,224.0,-225.0,201.0,-250.0,210.0,,,-240.0,200.0,-253.0,213.0,-230.0,190.0,-255.0,215.0,-245.0,205.0,115.0,115.0,-135.0,-135.0,-110.0,-110.0,-112.0,-112.0,-108.0,-108.0,100.0,100.0,-120.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-120.0,115.0,100.0,-110.0,-105.0,-115.0,,,-110.0,-110.0,-105.0,-105.0,-105.0,-115.0,-110.0,-110.0,-112.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,111.0,-125.0,-102.0,-108.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,235.0,-275.0,-130.0,110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,365.0,365.0,-460.0,-460.0,375.0,-500.0,375.0,375.0,-450.0,-450.0,320.0,320.0,-440.0,-440.0,375.0,375.0,-470.0,-470.0,360.0,-450.0,345.0,-425.0,410.0,-430.0,385.0,-450.0,365.0,-480.0,,,380.0,-475.0,372.0,-462.0,355.0,-450.0,370.0,-460.0,350.0,-450.0,-120.0,-120.0,100.0,100.0,-115.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-102.0,-119.0,-103.0,101.0,-102.0,-108.0,-115.0,-105.0,,,-110.0,-110.0,110.0,-120.0,-115.0,-105.0,105.0,-125.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-112.0,-112.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,104.0,-107.0,100.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-430.0,350.0,-110.0,-110.0,-110.0,-110.0
